Departamento,Código Dane departamento,Municipio,Código Dane municipio,Año,Hembras Cria Comercial Familiar,Hembras Reemplazo Comercial Familiar,Machos Reproductores Comercial Familiar,Porcinos Lactantes Comercial Familiar,Porcinos Precebo Comercial Familiar,Porcinos Levante Comercial Familiar,Porcinos Ceba Comercial Familiar,Total Predios Porcinos Comercial Familiar,Hembras Cria Comercial Industrial,Hembras Reemplazo Comercial Industrial,Machos Reproductores Comercial Industrial,Porcinos Lactantes Comercial Industrial,Porcinos Precebo Comercial Industrial,Porcinos Levante Comercial Industrial,Porcinos Ceba Comercial Industrial,Total Predios Porcinos Comercial Industrial,Hembras Cria Producción Tecnificada,Hembras Reemplazo Producción Tecnificada,Machos Reproductores Producción Tecnificada,Porcinos Lactantes Producción Tecnificada,Porcinos Precebo Producción Tecnificada,Porcinos Levante Producción Tecnificada,Porcinos Ceba Producción Tecnificada,Total Granjas Porcinas Tecnificadas,Hembras Cria Traspatio,Hembras Reemplazo Traspatio,Machos Reproductores Traspatio,Porcinos Lactantes Traspatio,Porcinos Precebo Traspatio,Porcinos Levante Traspatio,Porcinos Ceba Traspatio,Total Predios Traspatio
Boyacá,15,Tuta,15837,2021,18,13,3,16,190,9,0,10,24,0,3,11,79,4,0,2,0,0,0,0,0,0,0,0,50,9,8,10,255,62,85,86
Boyacá,15,Tutazá,15839,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,13,20,18,15,11
Boyacá,15,Úmbita,15842,2021,77,15,10,73,92,178,108,21,80,0,8,69,50,75,73,5,0,0,0,0,0,0,0,0,53,16,4,11,3,301,116,84
Boyacá,15,Ventaquemada,15861,2021,17,3,2,7,66,29,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,6,51,26,10
Boyacá,15,Viracachá,15879,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,17,0,10
Boyacá,15,Zetaquirá,15897,2021,7,0,2,0,18,0,0,2,40,0,1,40,70,0,0,1,80,12,2,150,240,0,364,1,11,1,3,25,27,13,0,9
Caldas,17,Manizales,17001,2021,68,35,12,64,404,524,44,30,121,2,10,53,262,278,8,7,499,45,6,885,660,700,28,3,35,5,8,40,27,69,131,137
Caldas,17,Aguadas,17013,2021,60,0,4,43,73,368,13,23,52,4,6,33,24,64,0,4,0,0,0,0,0,0,0,0,15,5,3,37,44,96,124,147
Caldas,17,Anserma,17042,2021,144,2,5,281,196,367,56,42,161,7,14,254,104,417,89,8,0,0,0,0,0,0,0,0,10,4,2,35,70,79,164,143
Caldas,17,Aranzazu,17050,2021,42,0,6,106,105,2,1,13,70,0,5,127,175,350,28,4,0,0,0,0,0,0,0,0,12,4,2,38,60,60,100,227
Caldas,17,Belalcázar,17088,2021,156,6,5,428,189,386,43,46,163,15,7,384,322,681,45,8,559,41,15,839,873,2150,672,4,25,10,6,94,50,105,175,206
Caldas,17,Chinchiná,17174,2021,54,3,5,35,131,307,5,21,120,18,6,251,342,368,4,4,2526,467,26,3910,2008,2866,1519,7,50,15,10,494,645,855,2000,160
Caldas,17,Filadelfia,17272,2021,140,9,6,93,570,185,14,36,276,14,17,594,660,462,0,13,0,0,0,0,0,0,0,0,30,12,3,50,74,82,118,92
Caldas,17,La Dorada,17380,2021,36,8,7,44,52,129,0,12,88,0,6,40,93,320,0,4,311,145,7,48,1000,1350,0,1,19,4,1,58,39,37,0,24
Caldas,17,La Merced,17388,2021,48,2,6,53,183,162,22,15,8,0,1,30,0,72,0,1,0,0,0,0,0,0,0,0,30,12,3,50,24,50,100,95
Caldas,17,Manzanares,17433,2021,86,7,11,114,292,78,22,23,52,0,3,109,159,191,0,2,0,0,0,0,0,0,0,0,45,6,6,126,188,94,10,74
Caldas,17,Marmato,17442,2021,6,0,0,9,23,3,0,2,30,1,3,80,11,42,0,2,0,0,0,0,0,0,0,0,5,0,1,30,39,39,61,21
Caldas,17,Marquetalia,17444,2021,23,2,1,32,19,68,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,30,73,74,7,32
Caldas,17,Marulanda,17446,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,14,20,20,21,36
Caldas,17,Neira,17486,2021,120,13,8,424,313,148,8,41,204,33,17,602,562,323,0,9,443,46,11,654,1585,942,0,2,86,20,16,178,265,735,1000,154
Caldas,17,Norcasia,17495,2021,36,1,8,76,105,53,127,10,50,0,3,60,40,40,0,1,0,0,0,0,0,0,0,0,5,0,1,9,18,11,18,12
Caldas,17,Pácora,17513,2021,83,0,7,20,135,270,18,24,23,0,1,85,52,10,72,1,0,0,0,0,0,0,0,0,12,2,2,42,27,70,130,150
Caldas,17,Palestina,17524,2021,49,25,9,78,155,197,0,15,164,29,8,276,512,372,120,7,172,26,3,800,405,5,0,2,69,25,20,126,138,112,150,103
Caldas,17,Pensilvania,17541,2021,50,4,9,96,109,38,20,15,11,0,1,14,0,0,0,1,290,20,5,429,1379,1826,0,1,60,8,5,96,235,127,16,105
Caldas,17,Riosucio,17614,2021,144,7,6,630,120,197,0,41,48,5,21,83,240,242,66,4,0,0,0,0,0,0,0,0,3,0,1,21,75,200,300,130
Caldas,17,Risaralda,17616,2021,41,1,3,144,17,74,3,15,20,4,2,100,300,165,14,3,1250,223,23,1795,2585,8685,660,3,60,29,25,489,482,396,588,84
Caldas,17,Salamina,17653,2021,27,0,2,49,84,102,0,9,25,0,1,166,34,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,25
Caldas,17,Samaná,17662,2021,70,12,9,86,177,221,12,19,41,0,5,63,118,30,22,3,0,0,0,0,0,0,0,0,18,2,1,15,44,49,39,23
Caldas,17,San José,17665,2021,53,4,2,145,115,94,8,18,332,18,10,342,853,1078,0,4,0,0,0,0,0,0,0,0,20,6,4,164,175,400,600,82
Caldas,17,Supía,17777,2021,102,18,9,370,128,100,144,34,93,0,8,169,102,188,0,5,240,18,3,950,1200,0,1800,1,0,0,0,0,0,200,269,135
Caldas,17,Victoria,17867,2021,38,8,3,93,125,280,2,16,48,15,10,297,47,69,0,3,0,0,0,0,0,0,0,0,21,2,2,26,54,116,13,48
Caldas,17,Villamaría,17873,2021,49,8,5,30,153,149,66,19,69,6,2,20,129,343,9,3,711,72,11,1212,2015,144,0,2,50,20,10,364,356,500,800,169
Caldas,17,Viterbo,17877,2021,45,1,4,88,32,198,38,13,77,0,3,227,49,125,0,4,959,164,16,1573,4443,5368,300,4,20,6,4,124,114,169,313,102
Caquetá,18,Florencia,18001,2021,69,21,12,56,103,460,0,28,138,6,24,166,296,185,0,9,0,0,0,0,0,0,0,0,24,8,7,9,60,360,0,92
Caquetá,18,Albania,18029,2021,27,3,6,78,42,69,0,10,30,0,1,15,80,294,0,1,0,0,0,0,0,0,0,0,21,1,5,10,71,114,9,43
Caquetá,18,Belén de los Andaquíes,18094,2021,40,9,12,51,35,177,0,13,25,0,3,80,120,100,0,1,0,0,0,0,0,0,0,0,30,26,5,17,83,227,21,62
Caquetá,18,Cartagena del Chairá,18150,2021,169,16,26,608,225,308,4,56,140,39,12,310,517,361,0,8,100,0,15,100,100,300,0,1,168,38,43,687,132,166,0,121
Caquetá,18,Curillo,18205,2021,34,0,10,8,109,76,0,12,10,0,1,0,6,14,0,1,0,0,0,0,0,0,0,0,29,2,4,31,67,232,5,69
Caquetá,18,El Doncello,18247,2021,99,12,20,143,26,287,0,28,272,20,24,431,164,917,0,9,0,0,0,0,0,0,0,0,60,5,7,60,23,350,5,107
Caquetá,18,El Paujil,18256,2021,154,17,30,315,280,855,0,43,117,78,13,227,196,470,0,11,0,0,0,0,0,0,0,0,74,12,7,99,54,446,0,111
Caquetá,18,Montañita,18410,2021,34,0,4,81,2,223,0,14,20,0,0,0,5,50,0,1,0,0,0,0,0,0,0,0,19,14,16,11,136,597,0,260
Caquetá,18,Milán,18460,2021,8,0,1,20,23,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,54,154,0,73
Caquetá,18,Morelia,18479,2021,16,0,2,7,20,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0,23,64,0,15
Caquetá,18,Puerto Rico,18592,2021,159,23,33,303,185,802,0,42,105,2,12,144,128,434,0,8,0,0,0,0,0,0,0,0,80,20,9,25,66,367,8,86
Caquetá,18,San José del Fragua,18610,2021,47,21,12,75,41,207,0,15,97,15,11,107,41,282,0,3,350,50,30,900,1000,450,0,2,16,11,4,6,109,134,40,56
Caquetá,18,San Vicente del Caguán,18753,2021,1181,271,277,2033,1866,6381,122,373,348,58,44,586,766,1832,47,30,0,0,0,0,0,0,0,0,478,33,83,165,379,2064,139,490
Caquetá,18,Solano,18756,2021,24,9,5,0,1,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,66,36,5,15,248,16,96
Caquetá,18,Solita,18785,2021,70,9,22,162,94,72,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,51,46,151,310,444,20,275
Caquetá,18,Valparaíso,18860,2021,16,0,4,22,59,34,11,8,10,0,1,0,75,74,0,2,0,0,0,0,0,0,0,0,113,20,47,153,132,441,101,164
Cauca,19,Popayán,19001,2021,169,63,35,59,772,269,6,43,323,38,32,220,508,646,0,14,0,0,0,0,0,0,0,0,30,8,7,0,210,112,0,38
Cauca,19,Almaguer,19022,2021,15,0,2,0,6,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,4,0,23,56,23,28
Cauca,19,Argelia,19050,2021,7,0,1,9,0,120,20,6,12,0,1,0,0,48,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,46,100,257
Cauca,19,Balboa,19075,2021,30,0,2,8,6,139,95,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,7,31,10,500,494,49
Cauca,19,Bolívar,19100,2021,6,0,1,0,10,54,0,4,15,0,1,10,17,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,1,102,2,16
Cauca,19,Buenos Aires,19110,2021,18,0,3,37,81,61,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,33,153,98,0,17
Cauca,19,Cajibío,19130,2021,23,2,4,6,87,82,0,8,84,14,6,99,120,339,0,3,0,0,0,0,0,0,0,0,17,0,4,0,26,101,14,19
Cauca,19,Caldono,19137,2021,2,0,0,0,20,73,0,2,0,0,0,0,0,0,0,0,145,15,4,300,400,585,0,1,7,0,0,0,78,90,112,10
Cauca,19,Caloto,19142,2021,27,9,5,79,134,106,0,11,187,43,10,211,516,441,0,7,1490,235,30,1690,5790,4900,0,3,198,63,9,440,1195,500,813,21
Cauca,19,Corinto,19212,2021,17,5,0,21,74,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15,0,120,131,22,70,50
Cauca,19,El Tambo,19256,2021,116,5,18,97,397,145,0,28,28,0,3,79,18,35,0,2,0,0,0,0,0,0,0,0,27,9,0,5,126,92,1,29
Cauca,19,Florencia,19290,2021,9,1,1,0,0,67,0,4,58,0,1,0,0,23,0,1,0,0,0,0,0,0,0,0,14,7,0,0,0,200,202,15
Cauca,19,Guachene,19300,2021,6,3,1,20,18,15,0,2,0,0,0,0,0,0,0,0,781,56,18,1000,1840,2990,0,4,18,12,0,30,113,50,66,41
Cauca,19,Guapi,19318,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,25,54,54,0,15
Cauca,19,Inzá,19355,2021,41,21,4,86,102,42,0,9,13,3,1,25,1,1,0,1,0,0,0,0,0,0,0,0,11,1,0,19,32,81,0,25
Cauca,19,Jambaló,19364,2021,12,5,1,23,24,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,9,9,0,28,5
Cauca,19,La Sierra,19392,2021,58,2,13,23,27,299,21,17,119,7,9,130,0,313,0,4,0,0,0,0,0,0,0,0,10,16,2,0,16,144,8,21
Cauca,19,La Vega,19397,2021,40,1,5,0,16,40,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,19,9,0,66,96,47,57
Cauca,19,López,19418,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,9,0,5
Cauca,19,Mercaderes,19450,2021,34,0,3,47,0,189,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,9,46,0,300,554,49
Cauca,19,Miranda,19455,2021,10,0,1,0,4,51,8,3,50,9,4,86,100,230,0,2,678,140,18,1380,2500,4800,0,1,8,0,2,4,83,100,169,15
Cauca,19,Morales,19473,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,14,0,78,0,13
Cauca,19,Padilla,19513,2021,15,5,1,20,59,69,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,1,21,44,0,65,21
Cauca,19,Páez (Belalcázar),19517,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,22,0,28,11
Cauca,19,Patía (El Bordo),19532,2021,122,1,22,56,38,593,75,30,112,0,9,32,30,686,30,4,0,0,0,0,0,0,0,0,28,13,3,0,3,386,40,59
Cauca,19,Piamonte,19533,2021,13,0,1,4,5,30,48,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,11,0,61,0,10
Cauca,19,Piendamó,19548,2021,24,4,4,0,57,126,31,8,73,6,5,80,53,206,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,43,0,8
Cauca,19,Puerto Tejada,19573,2021,0,0,0,0,0,0,0,0,17,0,2,17,21,150,0,1,262,0,2,360,1100,1590,0,1,19,13,0,32,123,100,26,45
Cauca,19,Puracé (Coconuco),19585,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,13,17,0,5
Cauca,19,Rosas,19622,2021,42,1,6,47,157,32,12,12,25,4,4,14,49,14,0,2,0,0,0,0,0,0,0,0,14,3,2,0,71,122,5,23
Cauca,19,San Sebastián,19693,2021,17,1,2,7,52,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,2,2,28,59,1,22
Cauca,19,Santander de Quilichao,19698,2021,139,53,20,216,365,435,14,35,115,4,9,128,213,216,0,6,1566,212,26,1987,4077,2925,0,6,22,7,2,21,130,54,100,48
Cauca,19,Santa Rosa,19701,2021,5,0,0,1,2,8,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,22,0,3
Cauca,19,Silvia,19743,2021,139,32,25,65,64,352,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,12,0,18,437,19,65
Cauca,19,Sotará (Paispamba),19760,2021,17,2,3,50,73,40,0,2,15,0,1,0,20,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,84,0,14
Cauca,19,Suárez,19780,2021,13,0,1,4,5,30,48,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,11,0,61,0,13
Cauca,19,Sucre,19785,2021,2,0,1,0,0,18,19,2,10,0,1,13,0,10,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,63,1,10
Cauca,19,Timbío,19807,2021,161,18,197,148,500,315,9,47,62,0,6,26,231,100,0,3,0,0,0,0,0,0,0,0,51,10,6,17,338,190,23,66
Cauca,19,Timbiquí,19809,2021,0,0,0,0,0,0,0,0,20,0,1,0,0,0,140,1,0,0,0,0,0,0,0,0,25,1,0,23,50,50,0,7
Cauca,19,Toribío,19821,2021,38,8,5,17,133,50,77,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,38,32,0,6
Cauca,19,Totoró,19824,2021,11,0,3,0,62,19,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,3,0,48,27,2,11
Cauca,19,Villa Rica,19845,2021,0,0,0,0,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,16,0,18,8
Cesar,20,Valledupar,20001,2021,955,485,262,1385,2315,1228,2110,263,684,220,97,739,1490,428,1320,42,0,0,0,0,0,0,0,0,1568,1069,783,3467,4267,3847,2567,1398
Cesar,20,Aguachica,20011,2021,227,42,56,206,850,634,271,76,179,32,16,250,175,465,80,9,0,0,0,0,0,0,0,0,967,862,239,781,702,445,631,701
Cesar,20,Agustín Codazzi,20013,2021,149,116,50,153,198,557,701,57,67,19,9,85,16,48,262,5,0,0,0,0,0,0,0,0,1110,866,217,506,468,377,221,342
Cesar,20,Astrea,20032,2021,325,236,59,366,688,332,374,87,41,21,2,7,17,5,13,3,0,0,0,0,0,0,0,0,1230,1010,168,389,321,296,198,324
Cesar,20,Becerrill,20045,2021,158,29,39,152,299,367,154,41,25,50,38,108,199,213,9,4,0,0,0,0,0,0,0,0,1013,864,179,195,137,113,67,241
Cesar,20,Bosconia,20060,2021,182,49,36,467,543,211,372,77,20,10,4,16,46,0,88,2,0,0,0,0,0,0,0,0,1223,831,94,321,267,231,244,195
Cesar,20,Chimichagua,20175,2021,401,52,92,604,656,1093,849,144,77,29,9,67,67,122,0,3,0,0,0,0,0,0,0,0,1710,1552,167,732,579,542,398,346
Cesar,20,Chiriguaná,20178,2021,484,232,134,700,676,1339,345,148,183,43,26,225,182,204,65,8,109,18,4,19,49,61,0,1,1958,1750,210,833,657,652,570,688
Cesar,20,Curumaní,20228,2021,417,221,124,854,951,1037,489,137,215,74,29,203,382,118,123,16,0,0,0,0,0,0,0,0,1192,978,169,432,412,321,251,421
Cesar,20,El Copey,20238,2021,464,116,100,457,2100,346,732,148,47,8,4,66,112,56,57,2,0,0,0,0,0,0,0,0,4732,4532,576,1656,1437,1487,1503,358
Cesar,20,El Paso,20250,2021,406,122,78,478,1067,778,238,109,160,43,24,205,305,544,118,10,0,0,0,0,0,0,0,0,1963,1844,226,849,751,522,301,743
Cesar,20,Gamarra,20295,2021,65,11,8,74,177,83,64,17,42,12,3,46,61,0,42,1,0,0,0,0,0,0,0,0,476,238,117,221,134,144,128,213
Cesar,20,González,20310,2021,38,1,9,4,121,66,11,12,18,0,1,121,9,23,0,1,0,0,0,0,0,0,0,0,101,83,23,56,38,35,28,41
Cesar,20,La Gloria,20383,2021,61,25,15,32,187,86,74,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,374,64,175,165,145,134,278
Cesar,20,La Jagua de Ibirico,20400,2021,543,139,128,304,934,830,637,123,240,45,30,152,256,208,156,14,0,0,0,0,0,0,0,0,2035,1673,180,892,721,730,746,691
Cesar,20,Manaure Balcón del Cesar,20443,2021,65,27,19,128,85,142,205,19,34,4,4,43,63,63,54,3,0,0,0,0,0,0,0,0,329,165,86,157,138,121,103,136
Cesar,20,Pailitas,20517,2021,68,7,15,77,28,347,88,23,27,0,4,21,0,65,21,2,0,0,0,0,0,0,0,0,517,437,79,276,249,195,178,177
Cesar,20,Pelaya,20550,2021,79,7,13,104,205,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,321,65,186,134,139,126,281
Cesar,20,Pueblo Bello,20570,2021,151,38,41,72,448,219,61,36,21,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,175,138,32,111,106,117,104,162
Cesar,20,Río de Oro,20614,2021,207,31,45,311,540,606,276,56,175,16,20,285,354,320,60,8,0,0,0,0,0,0,0,0,398,351,76,159,138,125,119,312
Cesar,20,La Paz,20621,2021,215,66,49,183,298,278,1005,65,165,19,29,186,109,8,701,9,0,0,0,0,0,0,0,0,621,554,116,238,215,194,159,299
Cesar,20,San Alberto,20710,2021,124,31,25,205,341,365,232,39,111,63,14,128,161,214,330,8,0,0,0,0,0,0,0,0,587,520,103,311,197,148,90,145
Cesar,20,San Diego,20750,2021,283,246,75,326,317,698,556,69,195,52,25,237,99,768,122,11,0,0,0,0,0,0,0,0,685,574,146,314,247,213,166,245
Cesar,20,San Martín,20770,2021,92,10,21,41,320,296,41,31,26,5,4,10,18,120,1,2,0,0,0,0,0,0,0,0,288,233,81,142,133,154,123,197
Cesar,20,Tamalameque,20787,2021,169,55,35,445,202,439,229,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,832,164,530,371,322,246,377
Córdoba,23,Montería,23001,2021,1832,231,270,1405,2617,3227,4396,630,397,52,35,422,648,292,734,16,546,58,14,516,833,2,402,3,1611,318,193,482,2590,5490,7844,3320
Córdoba,23,Ayapel,23068,2021,474,101,77,960,1479,698,737,192,73,11,7,82,246,17,36,5,0,0,0,0,0,0,0,0,770,253,116,592,3998,1711,2294,1836
Córdoba,23,Buenavista,23079,2021,303,42,52,341,371,489,598,93,114,10,14,154,218,233,71,4,0,0,0,0,0,0,0,0,251,84,40,114,413,945,1645,739
Córdoba,23,Canalete,23090,2021,307,33,55,531,210,395,925,106,112,4,7,74,114,255,19,6,0,0,0,0,0,0,0,0,642,118,37,143,443,2135,3235,1111
Córdoba,23,Cereté,23162,2021,704,131,96,937,2398,331,942,221,240,41,25,207,387,333,236,10,0,0,0,0,0,0,0,0,516,176,27,168,2406,799,1526,1176
Córdoba,23,Chima,23168,2021,790,118,54,760,1199,954,1434,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,159,38,205,905,1757,1833,1000
Córdoba,23,Chinú,23182,2021,444,105,87,652,1198,176,1493,167,170,33,13,186,469,0,374,10,0,0,0,0,0,0,0,0,286,68,49,162,1030,361,2110,769
Córdoba,23,Ciénaga de Oro,23189,2021,767,157,97,836,2177,595,1113,240,347,59,27,348,647,319,234,15,0,0,0,0,0,0,0,0,593,159,44,203,2050,788,2023,1117
Córdoba,23,Cotorra,23300,2021,305,6,40,245,160,252,922,102,27,3,2,8,99,0,1,1,108,23,3,167,409,509,0,1,292,28,15,34,208,987,2001,761
Córdoba,23,La Apartada,23350,2021,204,27,35,255,707,100,210,65,10,2,1,18,0,0,6,1,0,0,0,0,0,0,0,0,169,40,16,25,1010,466,515,375
Córdoba,23,Lorica,23417,2021,1927,151,203,2042,2432,8425,1908,646,538,30,60,629,463,1220,325,29,0,0,0,0,0,0,0,0,772,94,53,207,1415,5516,1545,1539
Córdoba,23,Los Córdobas,23419,2021,456,64,75,468,133,1160,1018,152,123,0,12,84,79,56,316,5,0,0,0,0,0,0,0,0,525,267,69,112,136,2867,2241,957
Córdoba,23,Momil,23464,2021,193,60,19,139,667,146,334,68,25,6,3,9,47,1,764,4,0,0,0,0,0,0,0,0,213,68,20,45,1066,272,837,381
Córdoba,23,Montelíbano,23466,2021,365,75,87,414,1547,259,993,149,202,28,24,140,377,0,404,6,0,0,0,0,0,0,0,0,562,95,99,129,2656,998,2995,1444
Córdoba,23,Moñitos,23500,2021,250,6,34,348,564,65,281,84,16,0,2,29,38,0,14,1,0,0,0,0,0,0,0,0,436,30,43,273,1628,429,1620,863
Córdoba,23,Planeta Rica,23555,2021,606,40,98,661,957,1208,1061,183,187,11,23,139,110,95,187,9,0,0,0,0,0,0,0,0,415,22,74,149,1258,1724,1370,976
Córdoba,23,Pueblo Nuevo,23570,2021,366,6,52,372,1383,388,403,127,112,9,12,159,174,7,156,8,0,0,0,0,0,0,0,0,390,3,35,64,2139,964,1772,814
Córdoba,23,Puerto Escondido,23574,2021,334,80,61,273,120,171,1588,130,11,1,1,15,0,0,57,1,0,0,0,0,0,0,0,0,534,197,115,89,199,670,4132,1021
Córdoba,23,Puerto Libertador,23580,2021,337,21,93,443,1524,326,350,122,78,0,9,157,180,0,97,7,0,0,0,0,0,0,0,0,261,29,76,55,2244,1241,1173,857
Córdoba,23,Purísima,23586,2021,161,25,19,382,0,130,811,60,26,28,4,40,16,0,18,1,0,0,0,0,0,0,0,0,258,148,35,40,14,341,2077,453
Córdoba,23,Sahagún,23660,2021,915,245,126,1165,3857,750,1850,346,312,60,27,428,1021,105,616,17,200,31,9,199,517,0,620,2,609,216,109,245,4798,1017,3380,1910
Córdoba,23,San Andrés de Sotavento,23670,2021,353,34,40,353,1238,284,287,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,172,112,334,3894,1777,1364,1466
Córdoba,23,San Antero,23672,2021,111,6,19,65,192,66,157,36,11,0,0,0,0,16,0,1,187,30,6,364,560,0,0,1,116,10,18,37,200,171,571,274
Córdoba,23,San Bernardo del Viento,23675,2021,213,22,48,414,398,226,227,76,32,0,7,0,20,120,0,2,0,0,0,0,0,0,0,0,339,49,38,352,862,1117,1207,831
Córdoba,23,San Carlos,23678,2021,515,142,64,547,1297,973,1097,188,34,6,5,5,16,64,26,3,981,20,9,1286,2420,0,5107,3,392,124,35,212,865,1314,1908,794
Córdoba,23,San José de Uré,23682,2021,225,5,46,301,699,517,169,77,90,1,13,89,111,262,13,8,0,0,0,0,0,0,0,0,150,10,30,39,925,833,382,400
Córdoba,23,San Pelayo,23686,2021,1096,134,117,1136,2814,2352,939,377,127,10,17,300,187,213,56,12,0,0,0,0,0,0,0,0,981,177,76,369,2959,3380,1786,1875
Cundinamarca,25,Gachalá,25293,2021,3,1,0,9,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,20,11,15,12,5
Córdoba,23,Tierralta,23807,2021,691,144,163,677,1847,1029,809,217,141,38,17,185,142,313,118,8,0,0,0,0,0,0,0,0,858,525,174,184,3670,2427,1483,1457
Córdoba,23,Tuchín,23815,2021,210,4,22,264,355,263,59,68,35,0,3,23,72,20,6,2,0,0,0,0,0,0,0,0,769,80,109,449,3529,2556,1081,1508
Córdoba,23,Valencia,23855,2021,329,101,76,247,853,359,357,101,11,0,2,0,1,0,3,1,0,0,0,0,0,0,0,0,605,357,102,160,1746,1694,1971,1509
Cundinamarca,25,Agua de Dios,25001,2021,68,17,13,75,233,69,75,17,61,2,7,62,133,56,0,3,0,0,0,0,0,0,0,0,22,15,1,15,153,67,14,27
Cundinamarca,25,Albán,25019,2021,58,10,4,91,149,172,50,16,435,35,20,621,930,733,494,12,130,10,3,260,500,850,0,1,8,10,1,4,9,26,7,8
Cundinamarca,25,Anapoima,25035,2021,3,0,0,18,33,0,0,2,32,0,2,6,61,42,0,1,650,96,42,400,1200,750,2500,2,1,0,0,0,2,0,0,1
Cundinamarca,25,Anolaima,25040,2021,59,28,8,122,183,63,44,20,121,16,8,172,336,170,0,4,135,11,2,280,390,0,800,1,12,11,3,21,65,12,22,16
Cundinamarca,25,Arbeláez,25053,2021,44,10,4,74,121,96,0,13,50,25,4,30,55,15,0,2,390,30,5,500,780,1250,5000,3,24,14,2,0,104,81,28,42
Cundinamarca,25,Beltrán,25086,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,20,5,27,7
Cundinamarca,25,Bituima,25095,2021,18,12,2,37,30,12,11,5,34,28,6,48,58,0,20,2,168,36,3,310,500,30,0,1,0,0,0,0,10,0,0,1
Cundinamarca,25,Bojacá,25099,2021,2,7,1,0,12,0,133,3,78,8,2,150,320,180,0,3,0,0,0,0,0,0,0,0,2,4,1,0,9,2,0,1
Cundinamarca,25,Cabrera,25120,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,19,0,11,4
Cundinamarca,25,Cachipay,25123,2021,54,5,7,165,82,21,14,13,180,40,9,252,444,423,30,5,0,0,0,0,0,0,0,0,9,3,0,19,48,8,2,10
